,post_title_texts,post_prices,sqfts,post_links,bedroom_counts,post_hoods,post_timing,No_of_bathrooms,latitude,longitude,pet,laundry,parking,Apartment_type
1624,High-end Condo with 1 car parking in Old City,2500.0,961.0,https://philadelphia.craigslist.org/apa/d/philadelphia-high-end-condo-with-car/7272206611.html,1.0, (108 Arch St #401),2021-02-17 11:24,1.5,39.951728,-75.141661,no pet,in unit,off-street,multi
1625,Corner condo unit in the heart of Old City,1399.0,591.0,https://philadelphia.craigslist.org/apa/d/philadelphia-corner-condo-unit-in-the/7264177493.html,1.0, (315 Arch St #509),2021-02-17 11:24,1.0,39.952175,-75.14523,cats,on site,no,multi
1626,Studio apartment at Arts Condo,900.0,318.0,https://philadelphia.craigslist.org/apa/d/philadelphia-studio-apartment-at-arts/7264177140.html,0.0, (1324 Locust St #410),2021-02-17 11:24,1.0,39.948216,-75.164579,both pets,on site,no,multi
1627,Lease a Lifestyle Makeover!,1450.0,650.0,https://philadelphia.craigslist.org/apa/d/philadelphia-lease-lifestyle-makeover/7275956043.html,2.0, (West Philadelphia),2021-02-17 11:24,1.0,39.954228,-75.219741,both pets,on site,no,multi
1628,Studio apartment at Arts Condo,999.0,318.0,https://philadelphia.craigslist.org/apa/d/philadelphia-studio-apartment-at-arts/7264176935.html,0.0, (1324 Locust St #1009),2021-02-17 11:24,1.0,39.948198,-75.164439,no pet,on site,no,multi
1629,Beautiful apartments waiting for you - 303,1500.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-apartments/7274896165.html,2.0, (West Philadelphia),2021-02-17 11:24,1.0,39.954195,-75.219827,both pets,on site,no,multi
1630,Upgraded one bedroom condo at Riverwest Condo,1299.0,538.0,https://philadelphia.craigslist.org/apa/d/philadelphia-upgraded-one-bedroom-condo/7272202381.html,1.0, (2101 Chestnut St #212),2021-02-17 11:24,1.0,39.952291,-75.175407,both pets,on site,no,multi
1631,"Definitely, you deserve it! - 101",1350.0,650.0,https://philadelphia.craigslist.org/apa/d/philadelphia-definitely-you-deserve-it/7271574523.html,1.0, (Walnut Hill),2021-02-17 11:23,1.0,39.954244,-75.219719,both pets,on site,no,multi
1632,Perfect home for you and your furry friend! - X17,1500.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-perfect-home-for-you-and/7269535515.html,2.0, (Walnut Hill),2021-02-17 11:23,1.0,39.954178,-75.219827,both pets,on site,no,multi
1633,Beautiful apartments waiting for you! - 604,1500.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-apartments/7267414977.html,2.0, (Walnut Hill),2021-02-17 11:23,1.0,39.954195,-75.219848,both pets,on site,no,multi
1634,Bright & spacious studio with private balcony! Tour today!,1425.0,460.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bright-spacious-studio/7278704515.html,0.0," (Northern Liberties, Fishtown, Olde Kensington)",2021-02-17 11:23,1.0,39.970941,-75.139247,both pets,in unit,proctected,multi
1635,Modern 3 Bed 3 Full Bath Fishtown Patio In-Unit Washer Dryer,2500.0,1617.0,https://philadelphia.craigslist.org/apa/d/philadelphia-modern-bed-full-bath/7278696959.html,3.0, (Fishtown),2021-02-17 11:22,3.0,39.973921,-75.13861,no pet,in unit,no,multi
1636,"9 to 11 ft High Ceilings, Chic Wood-Style Plank Flooring, Rain Garden",3419.0,1705.0,https://philadelphia.craigslist.org/apa/d/valley-forge-to-11-ft-high-ceilings/7274645057.html,2.0, (King of Prussia),2021-02-17 11:21,2.5,40.099007,-75.411432,both pets,in unit,proctected,multi
1637,"Ceiling Fans, 1 and 2 Bedrooms Available, Kitchen Appliances",940.0,790.0,https://philadelphia.craigslist.org/apa/d/philadelphia-ceiling-fans-and-bedrooms/7278694051.html,1.0," (6242 Roosevelt Boulevard, Philadelphia, PA)",2021-02-17 11:20,1.0,40.03458,-75.073844,both pets,no laundry,proctected,multi
1640,Best Location.Remodeled.Hardwood Floors.Washer/Dryer,1300.0,700.0,https://philadelphia.craigslist.org/apa/d/bala-cynwyd-best/7278644441.html,1.0," (101 Summit Ln, Bala Cynwyd PA, 19004)",2021-02-17 11:17,1.0,40.0118,-75.2342,both pets,in unit,protected,multi
1641,Move-in special just for you! -122,1350.0,610.0,https://philadelphia.craigslist.org/apa/d/philadelphia-move-in-special-just-for/7276482111.html,2.0, (West Philadelphia),2021-02-17 11:17,1.0,39.954244,-75.219784,both pets,on site,no,multi
1642,Looking to move? Come see us!,1300.0,510.0,https://philadelphia.craigslist.org/apa/d/philadelphia-looking-to-move-come-see-us/7274425662.html,1.0, (Walnut Hill),2021-02-17 11:17,1.0,39.954228,-75.219805,both pets,on site,no,multi
1643,"Whatever your need, let us help you succeed.",1500.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-whatever-your-need-let-us/7272041448.html,2.0, (West Philadelphia),2021-02-17 11:16,1.0,39.954228,-75.219612,both pets,on site,no,multi
1644,"One apartment, many things - 314",1450.0,650.0,https://philadelphia.craigslist.org/apa/d/philadelphia-one-apartment-many-things/7270935147.html,2.0, (Walnut Hill),2021-02-17 11:16,1.0,39.954178,-75.219805,both pets,on site,no,multi
1645,A complete package of modern living,1450.0,650.0,https://philadelphia.craigslist.org/apa/d/philadelphia-complete-package-of-modern/7267418997.html,2.0, (Walnut Hill),2021-02-17 11:16,1.0,39.954096,-75.219891,both pets,on site,no,multi
1646,Stay warm in a new home this winter- 603,1500.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-stay-warm-in-new-home-this/7265428003.html,2.0, (Walnut Hill),2021-02-17 11:16,1.0,39.95431,-75.219891,both pets,on site,no,multi
1647,Powered by comfortable - 321,1450.0,670.0,https://philadelphia.craigslist.org/apa/d/philadelphia-powered-by-comfortable-321/7269031102.html,2.0, (Walnut Hill/West Philadelphia),2021-02-17 11:16,1.0,39.954277,-75.219676,both pets,on site,no,multi
1649,Spend your valentine's with us! - 303,1500.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-spend-your-valentines-with/7273023097.html,2.0, (Walnut Hill/West Philadelphia),2021-02-17 11:16,1.0,39.954145,-75.219784,both pets,on site,no,multi
1650,We bring a fresh air of change to your life - X09,1700.0,900.0,https://philadelphia.craigslist.org/apa/d/philadelphia-we-bring-fresh-air-of/7275509646.html,2.0, (West Philadelphia),2021-02-17 11:16,2.0,39.954244,-75.219698,both pets,on site,no,multi
1653,2 bedroom house near 17th and Ritner,1400.0,1396.9347826086957,https://philadelphia.craigslist.org/apa/d/philadelphia-bedroom-house-near-17th/7278699146.html,2.0, (South Philadelphia),2021-02-17 11:13,1.0,39.922172,-75.175702,no pet,in unit,no,single
1654,Get A Living Experience Like None Other - APARTMENT LIFESTYLE,1810.0,950.0,https://philadelphia.craigslist.org/apa/d/philadelphia-get-living-experience-like/7278692844.html,2.0, (633 W. Rittenhouse Street),2021-02-17 11:11,2.0,40.030637,-75.183731,both pets,in unit,proctected,multi
1656,"24-hour emergency maintenance, Vaulted ceilings, Nine-foot ceilings",1404.0,590.0,https://philadelphia.craigslist.org/apa/d/chadds-ford-24-hour-emergency/7278686057.html,1.0, (Chadds Ford),2021-02-17 11:09,1.0,39.8648,-75.5885,both pets,in unit,off-street,multi
1657,"Beautiful Upgraded Unit, Garages Available, Ample Parking",1100.0,800.0,https://philadelphia.craigslist.org/apa/d/cheltenham-beautiful-upgraded-unit/7278674928.html,1.0," (6000 Tabor Avenue, Philadelphia, PA)",2021-02-17 11:08,1.0,40.042487,-75.096603,both pets,on site,no,multi
1658,Great Location.Washer/Dryer.Lots of Closet Space,1450.0,1000.0,https://philadelphia.craigslist.org/apa/d/bala-cynwyd-great-locationwasher/7278645131.html,2.0," (101 Summit Ln, Bala Cynwyd PA, 19004)",2021-02-17 11:07,1.0,40.0118,-75.2342,both pets,in unit,protected,multi
1659,"Euro-Chic, Euro-Sexy, Euro-Style - Get It Here",1413.0,550.0,https://philadelphia.craigslist.org/apa/d/philadelphia-euro-chic-euro-sexy-euro/7278695071.html,1.0, (633 W. Rittenhouse Street),2021-02-17 11:07,1.0,40.030637,-75.183731,both pets,in unit,proctected,multi
1660,"2 Bedroom 2 Bathroom Deluxe, 7th Floor, Great View!",2200.0,1244.0,https://philadelphia.craigslist.org/apa/d/king-of-prussia-bedroom-bathroom-deluxe/7278688701.html,2.0, (King of Prussia),2021-02-17 11:06,2.0,40.092349,-75.36913,both pets,in unit,off-street,multi
1661,Your Apartment Search Can Be Over…. It’s Just One Click Away,1810.0,950.0,https://philadelphia.craigslist.org/apa/d/philadelphia-your-apartment-search-can/7278689124.html,2.0, (633 W. Rittenhouse Street),2021-02-17 11:04,2.0,40.030637,-75.183731,both pets,in unit,no,multi
1662,"1 and 2 Bedrooms Available, Hardwood Flooring, Beautifully Landscaped",1000.0,790.0,https://philadelphia.craigslist.org/apa/d/philadelphia-and-bedrooms-available/7277708311.html,1.0," (6242 Roosevelt Boulevard, Philadelphia, PA)",2021-02-17 11:03,1.0,40.03458,-75.073844,both pets,no laundry,proctected,multi
1663,"Side-by-side Refrigerator with Ice Maker, Tile Backsplash, SKYE Boxes",1579.0,699.0,https://philadelphia.craigslist.org/apa/d/valley-forge-side-by-side-refrigerator/7278692108.html,1.0, (King of Prussia),2021-02-17 11:03,1.0,40.099007,-75.411432,both pets,in unit,proctected,multi
1664,Peace + Love + Luxury = Rittenhouse Hill,1609.0,750.0,https://philadelphia.craigslist.org/apa/d/philadelphia-peace-love-luxury/7278691357.html,1.0, (Philadelphia),2021-02-17 11:01,1.0,40.030637,-75.183731,both pets,in unit,proctected,multi
1665,West Chester Borough.,2400.0,1800.0,https://philadelphia.craigslist.org/apa/d/west-chester-west-chester-borough/7266483461.html,3.0, (West Chester),2021-02-17 10:59,2.5,39.959975,-75.607896,no pet,in unit,no,multi
1666,"W/D, Patio, D/W, PETS, Gym, Walk-In Closets",1345.0,720.0,https://philadelphia.craigslist.org/apa/d/west-chester-d-patio-w-pets-gym-walk-in/7278690394.html,1.0, (Near Chester County Hospital),2021-02-17 10:59,1.0,39.96915,-75.561175,both pets,in unit,off-street,multi
1667,A Higher Quality of Living,4764.0,1293.0,https://philadelphia.craigslist.org/apa/d/cherry-hill-higher-quality-of-living/7278673801.html,2.0, (Cherry Hill),2021-02-17 10:57,2.0,39.9308,-75.0175,both pets,in unit,off-street,multi
1668,East Passyunk Studio Apt,700.0,200.0,https://philadelphia.craigslist.org/apa/d/philadelphia-east-passyunk-studio-apt/7268500088.html,1.0, (South Philly),2021-02-17 10:53,1.0,39.9362,-75.1563,no pet,no laundry,no,multi
1669,"Disability Access, Individual Intrusion Alarms, Air Conditioning",1914.0,1124.0,https://philadelphia.craigslist.org/apa/d/west-chester-disability-access/7277704249.html,2.0," (1000 Skiles Boulevard, West Chester, PA, US)",2021-02-17 10:52,2.0,39.929855,-75.582336,both pets,in unit,off-street,multi
1671,Beautiful Town home just for you! Call today for SPECIAL OFFER!,1920.0,1315.0,https://philadelphia.craigslist.org/apa/d/exton-beautiful-town-home-just-for-you/7278679406.html,2.0, (Exton),2021-02-17 10:51,2.5,40.029241,-75.644453,cats,in unit,off-street,single
1672,Vista Apartments On The Main Line,1285.0,688.0,https://philadelphia.craigslist.org/apa/d/philadelphia-vista-apartments-on-the/7278685683.html,1.0, (City Line Ave),2021-02-17 10:50,1.0,40.001795,-75.223424,both pets,in unit,proctected,multi
1673,Love Where You Live,4764.0,1293.0,https://philadelphia.craigslist.org/apa/d/cherry-hill-love-where-you-live/7278671798.html,2.0, (Cherry Hill),2021-02-17 10:50,2.0,39.9308,-75.0175,both pets,in unit,off-street,multi
1674,"Tile Backsplash, Pet Spa Station, In-Unit Laundry",1780.0,477.0,https://philadelphia.craigslist.org/apa/d/philadelphia-tile-backsplash-pet-spa/7274581536.html,1.0," (1401 Arch Street, Philadelphia, PA)",2021-02-17 10:50,1.0,39.954424,-75.163215,both pets,in unit,no,multi
1675,**Fantastic Pennsport 1BR Apartment with Private Entrance - No Pets**,995.0,750.0,https://philadelphia.craigslist.org/apa/d/philadelphia-fantastic-pennsport-1br/7278659765.html,1.0, (Pennsport / S. Philadelphia),2021-02-17 10:50,1.0,39.922129,-75.150626,no pet,no laundry,no,multi
1676,"Eat in Kitchen, Upgraded Appliances available, On-Site Laundry",895.0,706.0,https://philadelphia.craigslist.org/apa/d/philadelphia-eat-in-kitchen-upgraded/7278684142.html,1.0," (5600 Ogontz Avenue, Philadelphia, PA)",2021-02-17 10:47,1.0,40.038971,-75.149988,both pets,on site,proctected,multi
1677,Warm up at your new apartment! - X02,1600.0,880.0,https://philadelphia.craigslist.org/apa/d/philadelphia-warm-up-at-your-new/7271442854.html,2.0, (Walnut Hill),2021-02-17 10:45,1.0,39.954244,-75.219827,both pets,on site,no,multi
1678,Beautiful apartments to fit your every need - X04,1500.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-apartments-to/7269464018.html,2.0, (West Philadelphia/Walnut Hill),2021-02-17 10:45,1.0,39.954244,-75.219741,both pets,on site,no,multi
1679,Come see what makes us exceptional - 314,1450.0,650.0,https://philadelphia.craigslist.org/apa/d/philadelphia-come-see-what-makes-us/7266156359.html,2.0, (Walnut Hill),2021-02-17 10:45,1.0,39.954145,-75.219827,both pets,on site,no,multi
1680,"Sit, relax, enjoy the new place - 318",1300.0,510.0,https://philadelphia.craigslist.org/apa/d/philadelphia-sit-relax-enjoy-the-new/7274893039.html,1.0, (Walnut Hill),2021-02-17 10:45,1.0,39.954211,-75.219805,both pets,on site,no,multi
1681,*FREE RENT 3 MONTHS ON AN 18 MONTH LEASE!!!!,1350.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-free-rent-months-on-an-18/7268742479.html,2.0, (Northern Liberties/South Kensington Area),2021-02-17 10:45,1.0,39.97707,-75.14529,both pets,on site,off-street,multi
1682,"1 bed- Garage Parking, Valet Dry Cleaning, Video Conference Room",1665.0,816.0,https://philadelphia.craigslist.org/apa/d/paoli-bed-garage-parking-valet-dry/7266659085.html,1.0, (Malvern),2021-02-17 10:45,1.0,40.037661,-75.50867,both pets,in unit,protected,multi
1685,Change Is In The Air - 603,1500.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-change-is-in-the-air-603/7275903221.html,2.0, (West Philadelphia),2021-02-17 10:44,1.0,39.954244,-75.219698,both pets,on site,no,multi
1686,"Life is Better Here, You’ll Fit Right In.",1500.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-life-is-better-here-youll/7275622480.html,2.0, (West Philadelphia),2021-02-17 10:44,1.0,39.954178,-75.219762,both pets,on site,no,multi
1687,Get cozy and settle in to your new home today!!!,1450.0,851.0,https://philadelphia.craigslist.org/apa/d/exton-get-cozy-and-settle-in-to-your/7278681243.html,1.0, (Exton),2021-02-17 10:42,1.0,40.027746,-75.644774,cats,in unit,off-street,multi
1688,Renovated 4-BR 2-Bath Apt. with Large Yard Right Behind White Hall,1500.0,1839.8333333333333,https://philadelphia.craigslist.org/apa/d/philadelphia-renovated-br-bath-apt-with/7278669067.html,4.0, (Temple Univ 2148-50 N Carlisle Apt 1),2021-02-17 10:42,2.0,39.986492,-75.157899,cats,on site,no,multi
1689,Brand new home just for you in Exton PA.,1560.0,840.0,https://philadelphia.craigslist.org/apa/d/exton-brand-new-home-just-for-you-in/7278680823.html,1.0, (Exton),2021-02-17 10:41,1.0,40.02975,-75.640891,cats,in unit,off-street,multi
1691,Get scheduled for our Open House THIS SATURDAY! 12-3PM!!,1370.0,1077.385775862069,https://philadelphia.craigslist.org/apa/d/philadelphia-get-scheduled-for-our-open/7278679836.html,2.0, (Northeast Philadelphia),2021-02-17 10:39,1.0,40.0596,-75.0818,both pets,in unit,no,multi
1692,We have your home available ......TODAY,1810.0,941.0,https://philadelphia.craigslist.org/apa/d/exton-we-have-your-home-available-today/7278679585.html,2.0, (Exton),2021-02-17 10:39,1.0,40.028485,-75.641921,cats,in unit,off-street,multi
1693,1 BEDROOM APARTMENT IN A BUILDING WITH A NEWLY RENOVATED LOBBY,1265.0,563.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bedroom-apartment-in/7278673710.html,1.0, (1411 WALNUT ST #602),2021-02-17 10:38,1.0,39.9489,-75.1661,both pets,on site,no,multi
1694,Spacious 2 Bedroom Apartment FOR RENT!,1750.0,995.0,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-bedroom-apartment/7269551674.html,2.0, (Northern Liberties),2021-02-17 10:38,1.5,39.962353,-75.142729,no pet,in unit,no,multi
1695,Large Bi-Level 1 Bedroom,1400.0,700.0,https://philadelphia.craigslist.org/apa/d/philadelphia-large-bi-level-bedroom/7269551948.html,1.0, (Northern Liberties),2021-02-17 10:38,1.0,39.962418,-75.142794,no pet,in unit,no,multi
1697,Large 2 bedroom House FOR RENT,1750.0,1100.0,https://philadelphia.craigslist.org/apa/d/philadelphia-large-bedroom-house-for/7269552723.html,2.0, (Fishtown),2021-02-17 10:38,1.0,39.977268,-75.125027,no pet,in unit,no,single
1698,Large Apartment For Rent!,1600.0,950.0,https://philadelphia.craigslist.org/apa/d/philadelphia-large-apartment-for-rent/7269552379.html,2.0, (Northern Liberties),2021-02-17 10:38,1.0,39.962336,-75.142686,no pet,in unit,no,multi
1699,2 Bedroom Trinity Townhouse FOR RENT,1500.0,650.0,https://philadelphia.craigslist.org/apa/d/philadelphia-bedroom-trinity-townhouse/7269552169.html,2.0, (Queen Village),2021-02-17 10:38,1.5,39.940047,-75.15245,no pet,in unit,no,single
1700,Spacious 1 Bedroom FOR RENT!,1000.0,575.0,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-bedroom-for-rent/7275079400.html,1.0, (Parkside),2021-02-17 10:37,1.0,39.973141,-75.210621,no pet,on site,no,multi
1701,Warm Up with Our Hot Specials - 303,1500.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-warm-up-with-our-hot/7276476877.html,2.0, (Walnut Hill),2021-02-17 10:37,1.0,39.954195,-75.219805,both pets,on site,no,multi
1702,"Besides pizza, we'll be your favorite- 321",1450.0,670.0,https://philadelphia.craigslist.org/apa/d/philadelphia-besides-pizza-well-be-your/7274378305.html,2.0, (Walnut Hill),2021-02-17 10:37,1.0,39.954211,-75.219805,both pets,on site,no,multi
1703,Apartments tailored to your highest standards,1450.0,650.0,https://philadelphia.craigslist.org/apa/d/philadelphia-apartments-tailored-to/7275446010.html,2.0, (West Philadelphia),2021-02-17 10:37,1.0,39.954326,-75.219784,both pets,on site,no,multi
1704,Cozy home with cozy feelings - 304,1500.0,720.0,https://philadelphia.craigslist.org/apa/d/philadelphia-cozy-home-with-cozy/7266152824.html,2.0, (West Philadelphia/Walnut Hill),2021-02-17 10:37,1.0,39.954129,-75.21987,both pets,on site,no,multi
1705,Welcome home. We're waiting for you - 402,1600.0,880.0,https://philadelphia.craigslist.org/apa/d/philadelphia-welcome-home-were-waiting/7267430721.html,2.0, (Walnut Hill),2021-02-17 10:37,1.0,39.95426,-75.219848,both pets,on site,no,multi
1706,A Place to Hang Your Heart - 315,1400.0,580.0,https://philadelphia.craigslist.org/apa/d/philadelphia-place-to-hang-your-heart/7271946886.html,2.0, (West Philadelphia/Walnut Hill),2021-02-17 10:37,1.0,39.954244,-75.219784,both pets,on site,no,multi
1708,Find an apartment that fits for Valentine’s Day- 314,1450.0,650.0,https://philadelphia.craigslist.org/apa/d/philadelphia-find-an-apartment-that/7273028001.html,2.0, (Walnut Hill/West Philadelphia),2021-02-17 10:37,1.0,39.95408,-75.219934,both pets,on site,no,multi
